sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,treatment_effect,em_strength,nonlinear,actual_event_rate,treatment_prevalence,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,C1,W,direction_consistency_rate,simpson_detected,crude_ate,stratified_ate,true_ate,bias_crude,bias_stratified,bias_reduction,cate_eta2,cate_range,max_SMD_Z1_age,max_SMD_Z2_sex,max_SMD_Z3_bmi,mean_max_SMD
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,2A_PCA_k2,,0.004864861237057642,0.022520913059078787,0.022520913059078784,0.06836415548024859,0.0009395314831511785,0.0172062515808199,0.028836646181406553,1.0,0.09300008808128868,1.0,False,0.12429847474509081,0.11083304868474864,0.07093952315950917,0.05335895158558164,0.03989352552523946,0.013465426060342178,0.09300008808128854,0.045043091138567026,0.649752484119899,0.07497551587979887,0.3222392081511055,0.34898906938360114
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,2A_PCA_k3,,0.0014293724008285222,0.013326699379184737,0.013326699379184738,0.04429679604799866,0.0007155485261881272,0.004635789133389941,0.016549377902525576,1.0,0.04652175065841613,1.0,False,0.12429847474509081,0.11679209433423207,0.07093952315950917,0.05335895158558164,0.0458525711747229,0.007506380410858743,0.046521750658416065,0.031941704050173755,0.5228866616147372,0.06454087109120205,0.16776098290706623,0.2517295052043352
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,baseline_random,,-0.00011951218646700753,0.004418864311236809,0.004418864311236809,0.00013718944249110736,4.313859218101529e-06,0.0012320650180081254,0.0004578561065724448,1.0,0.0006163459061014898,1.0,False,0.12429847474509081,0.12457150719675826,0.07093952315950917,0.05335895158558164,0.053631984037249086,-0.00027303245166744594,0.0006163459061015933,0.003328769173660706,0.027864986946812793,0.00510527117324892,0.08540533727173859,0.039458531797266765
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,baseline_oracle_kmeans,,0.247146656816837,0.5245790886098742,0.5245790886098743,0.06183320225173506,1.0,0.3014140928154936,0.4544157650224096,1.0,0.014506538834494154,1.0,False,0.12429847474509081,0.11681421132386652,0.07093952315950917,0.05335895158558164,0.045874688164357344,0.0074842634212242964,0.014506538834494287,0.017535222539391535,0.7153776472865117,0.0,2.4190251353651964,1.0448009275505694
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,baseline_oracle_quantile,,0.052298812382591,0.20753254499501655,0.20753254499501658,0.7831440263071091,0.0008374069663031881,0.0009512278310516398,0.26164422036815466,0.3900161965120895,0.5141429285899234,1.0,False,0.12429847474509081,0.08302289173027294,0.07093952315950917,0.05335895158558164,0.012083368570763767,0.041275583014817874,0.5141429285899234,0.10604125491188246,3.9795134786669086,0.06748942268748488,0.07572776692592262,1.3742435560934387
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,1A_predicted_prob,,0.02506308203043582,0.0796029604831418,0.07960296048314179,0.2648407206660062,0.0034769465016093776,0.0673738966800575,0.11189718794922437,1.0,0.3783974241808984,1.0,False,0.1592509321342273,0.12174615765765669,0.06920725689489111,0.0900436752393362,0.05253890076276557,0.03750477447657062,0.3783974241808984,0.08940119586357324,1.453803013785585,0.14119774088568268,0.6582680409131547,0.7510895985281408
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,1B_residual,,0.026237799067724797,0.08104958428920266,0.08104958428920266,0.2282564835949713,0.008067747216067598,0.08068226110953873,0.10566883064019254,0.2901572112470563,0.38277454855043547,1.0,False,0.1592509321342273,0.0817315118481699,0.06920725689489111,0.0900436752393362,0.012524254953278788,0.0775194202860574,0.38277454855043525,0.08991070227186161,1.3373574528046244,0.22009735257268506,0.7318765831822447,0.7631104628531847
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,1C_cv_decision,,0.028381383194179682,0.08743787469026623,0.08743787469026623,0.2641481898264193,0.00668395234517146,0.07658288185396048,0.11580500800851708,1.0,0.3905123518639486,1.0,False,0.1592509321342273,0.11821897147082883,0.06920725689489111,0.0900436752393362,0.04901171457593771,0.04103196066339848,0.3905123518639487,0.09085504712573031,1.4391950404753642,0.1774745586981801,0.7025016626006146,0.7730570872580529
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,1D_ml_uncertainty,,0.018272778408349538,0.06076113648252314,0.06076113648252314,0.17011762451859094,0.00390239543584281,0.05926201180655648,0.07776067725366341,0.9757393498850546,0.2577600025508724,1.0,False,0.1592509321342273,0.09767922596727827,0.06920725689489111,0.0900436752393362,0.02847196907238715,0.06157170616694904,0.2577600025508725,0.07377477821162928,1.114802921404989,0.15331368475307633,0.6173867507152914,0.6285011189577855
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,2B_clustering,,0.0224229911568819,0.06487896384482547,0.06487896384482549,0.2175807853531711,0.009804160889260005,0.07067843085078908,0.09935445903107339,1.0,0.25659830855342547,1.0,False,0.1592509321342273,0.13686361915033254,0.06920725689489111,0.0900436752393362,0.06765636225544143,0.022387312983894764,0.25659830855342536,0.06680446697376174,1.210443259258197,0.21859138025231803,0.6066513403566121,0.6785619932890423
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,comp_PS_quintile,,0.023364133791926762,0.06753423126159104,0.06753423126159104,0.1881134078442685,0.01441389198557877,0.0644107184722657,0.08897933943403764,1.0,0.28812589114674336,1.0,False,0.1592509321342273,0.1206194257313738,0.06920725689489111,0.0900436752393362,0.05141216883648268,0.03863150640285351,0.28812589114674336,0.07793556227692527,1.1666847198593306,0.2969529453874332,0.6466478983795332,0.7034285212087656
0,2000,3,1.0,1.0,1.0,1.0,3,0.5,0.4,False,0.2405,0.506,comp_GMM,,0.020929486048209957,0.05491063544944742,0.054910635449447416,0.17583562773762168,0.004945376003293453,0.06422745032580872,0.08166948468890795,1.0,0.22144012464102247,1.0,False,0.1592509321342273,0.13587791359447635,0.06920725689489111,0.0900436752393362,0.06667065669958523,0.02337301853975096,0.2214401246410224,0.06275744312985189,1.100772790070705,0.1608587145829712,0.5907152808441962,0.6174489284992908
