sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,1C_cv_decision,,0.00012999949482372095,0.0752034455531656,0.07520344555316559,0.01535242900055506,0.003926523600244553,0.036369214101912704,0.018549388900904105,0.9881046763167045,0.011895323683295489,1.0,0.05991781477107094,0.20656429517463193,0.008866995073891631,0.008895746465555373,0.004841686562744883,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.0003986490758851949,0.004452708978695685,2.875139166374184e-05,0.06727037953099535,-0.004025308511146748,-9.418119110236717
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,PS_propensity_score,,-0.003630612450342685,0.07014326719979544,0.07014326719979544,0.010530887180312377,0.031299978152008405,0.007996646901067656,0.016609170744462814,0.9681354225755374,0.03186457742446258,1.0,0.009664037391898472,0.003902939644396586,0.008866995073891631,0.024412921220686373,0.01723305033007257,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.015118525679245804,0.007938654788632002,-0.014691125211696868,-34.37320809672431,-0.007511254321083065,-17.57427726777823
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,GMM,,0.0011490668856968286,0.07403122978106694,0.07403122978106694,0.010393214099105923,0.008731131861426775,0.007998601592928823,0.009040982517820506,0.9845780451893263,0.015421954810673655,1.0,0.0036466130008313558,0.029062375943533225,0.008866995073891631,0.02101400041145238,0.011338105092903806,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.011719604870011812,0.0020437095514632374,-0.011292204402462876,-26.420664598758155,-0.0016163090839143007,-3.781720439342373
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,Prognostic_score,,-0.002673768908366824,0.06837808285909226,0.06837808285909225,0.0047029803368993746,0.017228220688636508,0.011783033967297733,0.01123807833094454,0.9784384408034049,0.02156155919659508,0.9142583860553108,0.011374344298227812,0.4791186330555913,0.008866995073891631,0.009484511513802132,0.019472813361831307,0.00249530286430978,0.20359398309401908,0.009294395541440568,0.0004274004675489367,0.0001901159723615639,0.010178417820390738,0.0002372844951873728,0.5551807103725362,-0.009751017352841802,-22.814709138626117
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,2A_PCA_cum60,,-0.005923733565463718,0.07079993174647473,0.07079993174647473,0.01966552537817416,0.004120394781450841,0.011003261885570529,0.011596394015065176,0.9879648503491477,0.012035149650852284,1.0,0.025519087400606932,0.05014721043002279,0.008866995073891631,0.008014837393480322,0.005217941889598392,0.0002640802132818147,0.024826324017426394,0.009294395541440568,0.0004274004675489367,0.0012795581479602466,0.0040764536518421764,-0.0008521576804113098,-1.993815508200723,-0.0036490531842932397,-8.53778472733053
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,2B_clustering,,0.005302534360026385,0.08523349496623851,0.0852334949662385,0.034272070625409656,0.018609762726333877,0.010908477362861364,0.0212634369048683,0.9773279737031507,0.02267202629684928,1.0,0.039353535987258104,0.07745397140767973,0.008866995073891631,0.008476641728910338,0.0087690281944578,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.0008177538125302298,0.0005253673469827677,-0.00039035334498129307,-0.9133198829189353,-9.796687943383099e-05,-0.22921565808210986
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,baseline_oracle_kmeans,,0.44785252147055776,0.679175027698374,0.6791750276983739,0.4404142539673864,0.9392009733736353,0.6497205377576357,0.6764452550328858,0.089032274131643,0.9109677258683571,1.0,0.608906121225564,0.004412793300157314,0.008866995073891631,0.008769346859598584,0.004701310884387342,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.0005250486818419841,0.004593084657053226,-9.764821429304738e-05,-0.22847006895673738,-0.004165684189504289,-9.746559739145171
0,500,5,0.5,0.2,1.0,1.0,3,False,1,0.0,0.154,0.538,0.009294395541440568,baseline_random,,-0.0037711808932770832,0.07841242166464872,0.07841242166464873,0.024318991522814932,0.015555692855362556,0.02941113772899603,0.023095274035724506,0.979657359284283,0.02034264071571701,1.0,0.04352693335665081,0.010488582849528805,0.008866995073891631,0.005905061387414336,-0.0015991889382821944,0.0,0.0,0.009294395541440568,0.0004274004675489367,0.003389334154026232,0.010893584479722763,-0.002961933686477295,-6.930113351217048,-0.010466184012173826,-24.48800318866161
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,1A_predicted_prob,,0.0037805326852216824,0.13630860173350728,0.13630860173350726,0.02723738557685925,0.023082548617533137,0.03856899180734769,0.02962964200058003,0.9830898239132858,0.01691017608671419,1.0,0.04509824806000029,0.0858224980986203,0.027516953573291605,0.03371721790570895,0.02460297519396584,0.0,0.0,0.00913550141230166,0.018381452160989943,0.02458171649340729,0.015467473781664179,-0.006200264332417348,-0.3373109087417949,0.0029139783793257646,0.1585281921038838
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,1B_residual,,0.0052964251277645,0.14501304953532387,0.14501304953532387,0.12795788622409907,0.01912403180438252,0.04845505528574,0.06517899110474053,0.9861061973822434,0.013893802617756634,1.0,0.15031618329307295,0.07144688230376983,0.027516953573291605,0.016800000000000002,-3.7533223870974115e-05,0.0,0.0,0.00913550141230166,0.018381452160989943,0.007664498587698342,0.009173034636172635,0.010716953573291601,0.583030844322282,0.009208417524817308,0.5009624617341105
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,1C_cv_decision,,0.0037805326852216824,0.13630860173350728,0.13630860173350726,0.02723738557685925,0.023082548617533137,0.03856899180734769,0.02962964200058003,0.9830898239132858,0.01691017608671419,1.0,0.04509824806000029,0.0858224980986203,0.027516953573291605,0.03371721790570895,0.02460297519396584,0.0,0.0,0.00913550141230166,0.018381452160989943,0.02458171649340729,0.015467473781664179,-0.006200264332417348,-0.3373109087417949,0.0029139783793257646,0.1585281921038838
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,PS_propensity_score,,-0.004354053725279709,0.13433344063407288,0.1343334406340729,0.04662142455890239,0.023363708215321112,0.022904135192905274,0.030963089322376253,0.9829808475402375,0.017019152459762488,1.0,0.029449900941024065,0.12409168155647243,0.027516953573291605,0.03545742035742036,0.01509549039330255,0.0,0.0,0.00913550141230166,0.018381452160989943,0.0263219189451187,0.005959988981000889,-0.007940466784128755,-0.4319825612570709,0.012421463179989054,0.6757607109165464
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,GMM,,-0.010882487930418377,0.11946218973571396,0.11946218973571399,0.07653327807940767,0.06776688581356774,0.01984418420489114,0.054714782699288846,0.9492546470148895,0.050745352985110515,1.0,0.07158479155432729,0.22758444865778804,0.027516953573291605,0.01734823953823954,0.022601328178501325,0.0,0.0,0.00913550141230166,0.018381452160989943,0.00821273812593788,0.013465826766199665,0.010168714035052063,0.5532051519102841,0.0049156253947902784,0.267423125862845
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,Prognostic_score,,-0.0022739892156830063,0.12479880202716925,0.12479880202716925,0.0430076859621389,0.031144024936894207,0.04452101258498416,0.03955757449467242,0.9769171090690822,0.023082890930917754,1.0,0.02928718884320447,0.04396398189277084,0.027516953573291605,0.03145275842148908,0.03033332541176501,0.0,0.0,0.00913550141230166,0.018381452160989943,0.022317257009187415,0.02119782399946335,-0.003935804848197472,-0.2141182760603777,-0.002816371838473407,-0.15321813607580226
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,2A_PCA_cum60,,0.006316558254913205,0.14903250686888772,0.14903250686888775,0.08428435746156004,0.028409625201829106,0.05356509930358491,0.05541969398899135,0.9790867710340232,0.020913228965976804,1.0,0.0955464467187982,0.1093253347886115,0.027516953573291605,0.027299834805717158,0.030961188719091752,0.0,0.0,0.00913550141230166,0.018381452160989943,0.0181643333934155,0.02182568730679009,0.00021711876757444376,0.011811839765044518,-0.0034442351458001466,-0.18737557379224246
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,2B_clustering,,-0.004821791975328702,0.11971464640795708,0.11971464640795708,0.07921306943650888,0.023482393438794127,0.04378938508596411,0.04882828265375571,0.982791897880447,0.017208102119553037,1.0,0.08260523660734487,0.1256667454401611,0.027516953573291605,0.036904698809961965,0.0386269496308447,0.0,0.0,0.00913550141230166,0.018381452160989943,0.027769197397660303,0.029491448218543034,-0.00938774523667036,-0.5107183673221158,-0.011109996057553091,-0.6044134032637145
