sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re,study_crude_effect,study_stratified_effect,study_re_effect,study_re_tau2,study_re_I2,study_true_ate,study_bias_crude,study_bias_stratified,study_bias_re,study_bias_reduction,study_bias_reduction_relative,study_bias_reduction_re,study_bias_reduction_relative_re
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,1A_predicted_prob,,0.0019718229802554274,0.01299300661449419,0.01299300661449419,0.03122613254901209,0.00503337781256018,0.009898096338996605,0.015385868900189623,0.9957334096706932,0.004266590329306763,0.6498991938098174,0.03185146327248023,0.009686396113536833,0.01971686171844289,0.015594385510659333,0.014275091495680823,0.0005241587060453267,0.36322988269352074,0.007101798172794366,0.012615063545648526,0.008492587337864968,0.007173293322886457,0.004122476207783558,0.3267899676340177,0.005441770222762069,0.43137081339865047,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,1B_residual,,0.017198568457920147,0.06167210537047624,0.06167210537047624,0.18498167143308314,0.024931556182265672,0.059970577935482765,0.08996126851694386,0.9810199579026369,0.018980042097363148,1.0,0.21062918218362736,0.006792505520394232,0.01971686171844289,0.00251199448945928,0.0001083521664209753,0.0,0.0,0.007101798172794366,0.012615063545648526,0.004589803683335086,0.006993446006373391,0.00802525986231344,0.6361648384309324,0.005621617539275135,0.445627365960774,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,1C_cv_decision,,0.0019718229802554274,0.01299300661449419,0.01299300661449419,0.03122613254901209,0.00503337781256018,0.009898096338996605,0.015385868900189623,0.9957334096706932,0.004266590329306763,0.6498991938098174,0.03185146327248023,0.009686396113536833,0.01971686171844289,0.015594385510659333,0.014275091495680823,0.0005241587060453267,0.36322988269352074,0.007101798172794366,0.012615063545648526,0.008492587337864968,0.007173293322886457,0.004122476207783558,0.3267899676340177,0.005441770222762069,0.43137081339865047,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,PS_propensity_score,,0.0007161225786972564,0.008559173101475819,0.008559173101475817,0.020551116974974293,0.00239072627496139,0.004401665499217832,0.009114502916384505,0.9976420282095144,0.00235797179048558,1.0,0.020622362209264056,0.011805642742822697,0.01971686171844289,0.01571536067850272,0.014598379091312123,0.0,0.0,0.007101798172794366,0.012615063545648526,0.008613562505708355,0.007496580918517757,0.00400150103994017,0.31720022855695074,0.005118482627130769,0.40574370542083815,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,GMM,,0.001374494005232235,0.010836358323965649,0.010836358323965649,0.01840699551697752,0.009994650006347533,0.0028739157999932794,0.010425187107772778,0.9921290100017452,0.007870989998254752,1.0,0.007347396015369045,0.08061218354530442,0.01971686171844289,0.019848235913564,0.020254027461729173,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012746437740769636,0.013152229288934808,-0.00013137419512111032,-0.010414073194774165,-0.0005371657432862824,-0.042581295079688664,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,Prognostic_score,,0.0014483277168025415,0.01243058496062707,0.012430584960627072,0.02912090334395599,0.003056888558140056,0.010586168128806481,0.014254653343634176,0.9971618094286716,0.0028381905713283917,1.0,0.030257324255286933,0.007823662645218943,0.01971686171844289,0.014976521399071706,0.013917247382477519,0.0,0.0,0.007101798172794366,0.012615063545648526,0.00787472322627734,0.006815449209683153,0.004740340319371185,0.375768247398669,0.0057996143359653725,0.4597372272425776,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,2A_PCA_cum60,,0.0002899277820874434,0.008245133873263985,0.008245133873263985,0.011437960667026008,0.0016792872793915034,0.0037915913849385684,0.005636279777118693,0.9981562534571085,0.0018437465428915445,1.0,0.013256918319472288,0.12898710437901195,0.01971686171844289,0.018072992408704296,0.017330497875390673,0.0,0.0,0.007101798172794366,0.012615063545648526,0.01097119423590993,0.010228699702596308,0.001643869309738595,0.13031003005178166,0.0023863638430522173,0.18916780200250172,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,2B_clustering,,0.0006887172309466088,0.009697348050168938,0.009697348050168938,0.018724258376553036,0.0030907536665094157,0.005579602851712896,0.009131538298258449,0.9971365108000313,0.002863489199968705,1.0,0.012749970336223937,0.19503031275730953,0.01971686171844289,0.018078119953834897,0.017076713652283113,0.0,0.0,0.007101798172794366,0.012615063545648526,0.010976321781040532,0.009974915479488748,0.001638741764607994,0.1299035679588999,0.0026401480661597775,0.20928535608292498,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,baseline_random,,0.0006553318861189688,0.00717962494071615,0.00717962494071615,0.0018479669435956536,0.0015506218652930877,0.00447353275984036,0.0026240405229097006,0.9982485202153228,0.0017514797846771568,0.7557461976579596,0.0021081046739563902,0.0023261751187978463,0.01971686171844289,0.01961787061165251,0.020095571565451067,0.0003306401359156619,0.24724694863448743,0.007101798172794366,0.012615063545648526,0.012516072438858144,0.012993773392656702,9.899110679038176e-05,0.007847055738734454,-0.0003787098470081768,-0.030020447034435183,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,baseline_oracle_kmeans,,0.5240945932188555,0.7624127738282308,0.7624127738282308,0.6111291948551958,0.9999999999999998,0.9056030255649397,0.8389107401400451,0.0,1.0,0.7278929490211004,0.5392377875640135,0.002455226786386433,0.01971686171844289,0.007784630392075855,0.0039154099595622785,5.094039068780464e-05,0.20294880013937408,0.007101798172794366,0.012615063545648526,0.0006828322192814892,0.0031863882132320874,0.011932231326367036,0.9458716781876991,0.009428675332416439,0.7474140180347162,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,10,2.0,0.2,1.0,1.0,3,False,10,0.6,0.1486,0.4964,0.007101798172794366,baseline_oracle_quantile,,0.08443216425704762,0.3060511375820115,0.3060511375820116,0.96071983725379,0.0006835214012732298,0.0024166078938765733,0.32127332218297994,0.9988747294759696,0.0011252705240304417,1.0,0.3795829217671548,0.0025014438920595294,0.01971686171844289,0.0142687226232751,-0.0008630217289347835,0.0,0.0,0.007101798172794366,0.012615063545648526,0.007166924450480733,0.00796481990172915,0.005448139095167792,0.43187567588964615,0.004650243643919376,0.36862625599087406,0.01971686171844289,0.019496525816252514,0.019059474508620795,0.0,0.0,0.007101798172794366,0.012615063545648526,0.012394727643458149,0.01195767633582643,0.00022033590219037655,0.01746609530685872,0.0006573872098220961,0.05211128802033316
3,10000,3,2.0,0.5,1.0,1.0,3,False,10,0.6,0.1531,0.5055,0.007022129958325593,1A_predicted_prob,,0.00943677733113114,0.034174310918873914,0.03417431091887392,0.11014242388426512,0.005124936570475771,0.028103690671440043,0.04779035037539364,0.9934113121727552,0.006588687827244755,0.5579031897176185,0.0926287220892692,0.007045080114319036,0.03763365887873435,0.031206877989194883,0.03180161778247546,0.0,0.0,0.007022129958325593,0.030611528920408755,0.024184748030869292,0.024779487824149862,0.006426780889539463,0.20994641941111014,0.005832041096258893,0.19051779842236705,0.03763365887873435,0.030372316733311644,0.02470326339647803,0.0,0.0,0.007022129958325593,0.030611528920408755,0.02335018677498605,0.01768113343815244,0.007261342145422706,0.23720939141270914,0.012930395482256316,0.42240279849712437
