sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re,study_crude_effect,study_stratified_effect,study_re_effect,study_re_tau2,study_re_I2,study_true_ate,study_bias_crude,study_bias_stratified,study_bias_re,study_bias_reduction,study_bias_reduction_relative,study_bias_reduction_re,study_bias_reduction_relative_re
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,1A_predicted_prob,,0.028758545584395435,0.10372461462924559,0.10372461462924559,0.3247515868661333,0.004428569668344987,0.06932892293955664,0.1328363598246783,0.9962363387966195,0.003763661203380453,1.0,0.3442581540217915,0.23257511017414212,0.029139136570658808,0.02717187404995804,0.010684677819848163,0.0004554890927821516,0.2877981395337464,0.008943080157820874,0.020196056412837934,0.018228793892137166,0.0017415976620272899,0.001967262520700768,0.09740825042706092,0.018454458750810643,0.9137654586407168,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,1B_residual,,0.03191886001921767,0.11314817230420918,0.11314817230420919,0.3194179215202962,0.005269379725254851,0.09034668261897316,0.13834466128817474,0.9956297668200702,0.004370233179929794,1.0,0.3828289780463936,0.23965872689572554,0.029139136570658808,0.02351692021849531,-0.0007916560486538315,1.6207903607400597e-05,0.1266599131064653,0.008943080157820874,0.020196056412837934,0.014573840060674435,0.009734736206474704,0.005622216352163499,0.27838188987180934,0.01046132020636323,0.5179882642689257,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,1C_cv_decision,,0.028758545584395435,0.10372461462924559,0.10372461462924559,0.3247515868661333,0.004428569668344987,0.06932892293955664,0.1328363598246783,0.9962363387966195,0.003763661203380453,1.0,0.3442581540217915,0.23257511017414212,0.029139136570658808,0.02717187404995804,0.010684677819848163,0.0004554890927821516,0.2877981395337464,0.008943080157820874,0.020196056412837934,0.018228793892137166,0.0017415976620272899,0.001967262520700768,0.09740825042706092,0.018454458750810643,0.9137654586407168,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,PS_propensity_score,,0.0080198202996825,0.02923969522255105,0.02923969522255105,0.07869986690967336,0.013694300336840206,0.016111004305722345,0.03616839051741197,0.9895258292260378,0.010474170773962177,1.0,0.0632220971780647,0.0006223217654932611,0.029139136570658808,0.02145432305076913,0.02814479020207633,0.0,0.0,0.008943080157820874,0.020196056412837934,0.012511242892948256,0.019201710044255457,0.007684813519889679,0.380510598841698,0.0009943463685824772,0.04923467969471529,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,GMM,,0.0081053671298215,0.03733738281895775,0.03733738281895775,0.09602049921975754,0.0067022635607911435,0.0010619943679318089,0.0345949190494935,0.9945905092722362,0.005409490727763755,0.9814186675096007,0.055860529674060966,0.03263598462081785,0.029139136570658808,0.03274878406970554,0.032054397420342814,0.0,0.0,0.008943080157820874,0.020196056412837934,0.02380570391188467,0.02311131726252194,-0.003609647499046735,-0.17873031374343995,-0.0029152608496840066,-0.1443480246881701,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,Prognostic_score,,0.025700310019348874,0.0977890775279918,0.0977890775279918,0.32948774049359686,0.002072923576990656,0.05839069787260282,0.12998378731439678,0.9979378383799707,0.002062161620029257,1.0,0.33698792461477356,0.2144576160528735,0.029139136570658808,0.02459005688261463,0.003463317020328239,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015646976724793756,0.005479763137492634,0.004549079688044178,0.2252459388632172,0.0147162932753453,0.7286716265057895,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,2A_PCA_cum60,,0.01854240040934806,0.05271412404949979,0.05271412404949979,0.09089036483969407,0.053182142363779814,0.02274121003708891,0.055604572413520924,0.9606100827604334,0.03938991723956664,0.5916196049496301,0.07545609415928645,0.019823552919550957,0.029139136570658808,0.03299191997038593,0.0326790851456606,0.0006859005561727105,0.325711541754214,0.008943080157820874,0.020196056412837934,0.02404883981256506,0.023736004987839725,-0.003852783399727125,-0.19076909476634474,-0.0035399485750017903,-0.17527919820780302,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,2B_clustering,,0.036043881264532174,0.1059010036688277,0.10590100366882771,0.2833975723288444,0.025671296979009273,0.07056974597901237,0.126546205095622,0.9807919462168481,0.019208053783151935,1.0,0.23117210393564358,0.0838544285484607,0.029139136570658808,0.031084625756121257,0.022476932149280735,0.0,0.0,0.008943080157820874,0.020196056412837934,0.022141545598300384,0.013533851991459862,-0.0019454891854624491,-0.09633015206997397,0.006662204421378073,0.32987650089663745,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,baseline_random,,0.0006378291347812541,0.011169066343307124,0.011169066343307126,0.0009429335822066889,0.0005109539321892865,0.002275233800863317,0.001243040438419764,0.9990657843565887,0.0009342156434113402,0.7603780330934622,0.0003716395264760086,0.001431470573736271,0.029139136570658808,0.028315604476714818,0.024822121051848556,0.0008963253144985924,0.36304915093279677,0.008943080157820874,0.020196056412837934,0.019372524318893945,0.015879040894027682,0.0008235320939439898,0.040776876292566655,0.004317015518810252,0.21375537038340187,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
0,2000,3,1.0,1.0,1.0,1.0,3,False,10,0.6,0.155,0.4825,0.008943080157820874,baseline_oracle_kmeans,,0.31177707183621683,0.5872465433115257,0.5872465433115256,0.000983759457281689,0.7229482590610029,0.7027024924674402,0.4755448369952416,0.2771587044103514,0.7228412955896486,0.30114708424316294,0.280245788308111,0.11425392026488079,0.029139136570658808,0.033128623090680674,0.030635565932207228,0.004789887689565263,0.7815157699373628,0.008943080157820874,0.020196056412837934,0.0241855429328598,0.021692485774386355,-0.003989486520021866,-0.19753789742268135,-0.0014964293615484202,-0.07409512683858388,0.029139136570658808,0.024139635040533586,0.024558958738963705,0.0,0.0,0.008943080157820874,0.020196056412837934,0.015196554882712713,0.015615878581142831,0.0049995015301252214,0.2475484039026159,0.004580177831695103,0.2267857515382875
