sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,true_ate,bias_crude,bias_stratified,bias_reduction,bias_reduction_relative
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,1D_ml_uncertainty,,0.0039295130393281206,0.016739922894764503,0.016739922894764503,0.03602737049233287,0.0001975481522753455,0.00500869063011462,0.01374453642490761,0.9998315246556677,0.00016847534433228617,0.775845175505021,0.03013186592721273,0.05759118024545373,-0.026298082314679838,-0.029947995947037193,0.00926046073323272,0.03555854304791256,0.03920845668026991,-0.0036499136323573517,-0.10264519632987645
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,PS_propensity_score,,0.004211663156245514,0.018612643765255208,0.018612643765255208,0.003181866921914572,0.0035530861207024715,0.03587304330058932,0.014202665447735454,0.9974085061206309,0.002591493879369078,1.0,0.02502842579170861,0.16129820418671892,-0.026298082314679838,-0.028055486023248002,0.00926046073323272,0.03555854304791256,0.03731594675648072,-0.0017574037085681601,-0.04942282663831832
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,GMM,,0.004442193380901512,0.021953652046277368,0.021953652046277368,0.026277887106061715,0.0018853106426659715,0.03508439347846978,0.021082530409065825,0.9986134243464219,0.001386575653578137,1.0,0.06710305987821852,0.14603293253061056,-0.026298082314679838,-0.030693726887658347,0.00926046073323272,0.03555854304791256,0.03995418762089106,-0.004395644572978502,-0.1236171169064968
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,Prognostic_score,,0.005607399655141399,0.03609618314533058,0.03609618314533057,0.11339911168561878,0.0005776217864527599,0.004121993469676327,0.03936624231391596,0.9995573006605949,0.000442699339405106,1.0,0.10508532124864278,0.04810013165213334,-0.026298082314679838,-0.019443833084823663,0.00926046073323272,0.03555854304791256,0.028704293818056382,0.006854249229856179,0.1927595633100202
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2B_clustering,,0.0034761980925945637,0.028347867508013148,0.028347867508013144,0.0649467996037709,0.0027129086295602915,0.007888042516301532,0.025182583583210905,0.9980157830591928,0.001984216940807193,1.0,0.05093881489557961,0.24435212991109978,-0.026298082314679838,-0.024546776290273024,0.00926046073323272,0.03555854304791256,0.03380723702350574,0.001751306024406818,0.049251343679831305
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_cum40,,0.0031629440579341705,0.020853407510242217,0.020853407510242217,0.037831779894930334,0.0014724694400486368,0.014697254828585781,0.018000501387854917,0.9989115917676605,0.0010884082323394662,0.7661099807841869,0.06250978982259725,0.17783290910596639,-0.026298082314679838,-0.022495842402350454,0.00926046073323272,0.03555854304791256,0.03175630313558317,0.0038022399123293915,0.10692901301400759
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_cum60,,0.0010729029228911887,0.015900113644550018,0.01590011364455002,0.015491105688491153,0.0008794931465849707,0.007644026406491017,0.00800487508052238,0.999339526019708,0.000660473980292009,1.0,0.031163759440282823,0.023160840563255958,-0.026298082314679838,-0.02505468388325026,0.00926046073323272,0.03555854304791256,0.03431514461648298,0.0012433984314295793,0.034967642789925035
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_cum80,,0.0011875795969632523,0.013653356364619326,0.013653356364619328,0.005078176433277964,7.7210326741574e-05,0.013061216875474742,0.006072201211831427,0.999918333170605,8.166682939503289e-05,1.0,0.022918243281935147,0.04880280219744393,-0.026298082314679838,-0.023680756822771848,0.00926046073323272,0.03555854304791256,0.03294121755600457,0.0026173254919079902,0.07360609483862524
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_k1,,0.004294063720237596,0.03433045834779612,0.03433045834779612,0.12408099861575972,0.005062814439001284,0.009533885263457165,0.046225899439406054,0.9963164469603791,0.0036835530396208682,1.0,0.11737309458968248,0.16782385943024947,-0.026298082314679838,-0.02032337109453008,0.00926046073323272,0.03555854304791256,0.0295838318277628,0.00597471122014976,0.168024635095405
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_k2,,0.005357527759107036,0.03054913276259074,0.03054913276259074,0.06737115330421042,0.00045348084564144,0.015415403916454013,0.027746679355435292,0.9996468959952636,0.00035310400473642645,1.0,0.08756751492961368,0.4000524964986868,-0.026298082314679838,-0.024733287893750983,0.00926046073323272,0.03555854304791256,0.033993748626983705,0.0015647944209288556,0.04400614555046334
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,2A_PCA_k3,,0.0002336205030610712,0.014946264933173553,0.014946264933173553,0.036315417528411165,2.4914971066812328e-05,0.0035009999791572807,0.013280444159545086,0.9999560588454557,4.3941154544313576e-05,0.5412791706966605,0.034941184429190475,0.26644890779964525,-0.026298082314679838,-0.021259162740655414,0.00926046073323272,0.03555854304791256,0.030519623473888133,0.005038919574024428,0.14170770628129647
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,baseline_random,,-0.00023179612046212003,0.009262930352782852,0.009262930352782852,4.9936310904441444e-05,0.0001274390941869617,0.0024814306364451576,0.0008862686805121869,0.9998821019883806,0.00011789801161943281,1.0,0.0011249029545222777,0.002496453723349168,-0.026298082314679838,-0.026167725363934982,0.00926046073323272,0.03555854304791256,0.035428186097167705,0.00013035695074485598,0.0036659812121438984
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,baseline_oracle_kmeans,,0.2570483591348988,0.5309536010792303,0.5309536010792303,0.0439674046727839,1.0000000000000002,0.3315085152890573,0.4584919733206138,0.0,1.0,1.0,0.062212071128046165,0.0028081579871933604,-0.026298082314679838,-0.02565357101678693,0.00926046073323272,0.03555854304791256,0.03491403175001965,0.0006445112978929121,0.01812535730230791
0,2000,3,1.0,0.5,1.0,1.0,3,False,0.1495,0.501,0.00926046073323272,baseline_oracle_quantile,,0.0466813193010943,0.1997878809474721,0.1997878809474721,0.7858358909981653,0.0005525755146303592,0.0007230904081660503,0.26237051897365393,0.9995753492765034,0.00042465072349662236,1.0,0.3774740082150053,0.009788161091458969,-0.026298082314679838,-0.017137285520610154,0.00926046073323272,0.03555854304791256,0.026397746253842874,0.009160796794069687,0.2576257632863691
